point_id,created_at,user_id,point_delta,reason,campaign_id
p_00001791,2025-01-07 14:29:36,u_000288,-1,steps_reward,step_promo_default
p_00036337,2025-01-07 14:29:39,u_005605,-1,steps_reward,step_promo_default
p_00102759,2025-01-07 14:29:43,u_007830,7,ad_reward,ad_watch_bonus
p_00098322,2025-01-07 14:29:43,u_001041,10,ad_reward,ad_watch_bonus
p_00046915,2025-01-07 14:29:55,u_007229,5,steps_reward,step_promo_default
p_00093211,2025-01-07 14:29:59,u_014386,3,steps_reward,step_promo_default
p_00030745,2025-01-07 14:30:00,u_004744,7,steps_reward,step_promo_default
p_00014233,2025-01-07 14:30:03,u_002210,3,steps_reward,step_promo_default
p_00042654,2025-01-07 14:30:05,u_006571,2,steps_reward,step_promo_default
p_00102163,2025-01-07 14:30:11,u_004194,7,ad_reward,ad_watch_bonus
p_00088074,2025-01-07 14:30:11,u_013610,3,steps_reward,step_promo_default
p_00052017,2025-01-07 14:30:13,u_008021,-1,steps_reward,step_promo_default
p_00034767,2025-01-07 14:30:20,u_005360,5,steps_reward,step_promo_default
p_00030665,2025-01-07 14:30:22,u_004726,3,steps_reward,step_promo_default
p_00046748,2025-01-07 14:30:23,u_007206,3,steps_reward,step_promo_default
p_00092922,2025-01-07 14:30:29,u_014342,2,steps_reward,step_promo_default
p_00049751,2025-01-07 14:30:31,u_007666,3,steps_reward,step_promo_default
p_00004461,2025-01-07 14:30:32,u_000704,-1,steps_reward,step_promo_default
p_00037393,2025-01-07 14:30:32,u_005759,3,steps_reward,step_promo_default
p_00017898,2025-01-07 14:30:37,u_002773,3,steps_reward,step_promo_default
p_00028828,2025-01-07 14:30:53,u_004449,3,steps_reward,step_promo_default
p_00042284,2025-01-07 14:30:53,u_006514,5,steps_reward,step_promo_default
p_00021700,2025-01-07 14:30:55,u_003357,5,steps_reward,step_promo_default
p_00084614,2025-01-07 14:31:01,u_013090,5,steps_reward,step_promo_default
p_00087307,2025-01-07 14:31:03,u_013498,3,steps_reward,step_promo_default
p_00050776,2025-01-07 14:31:25,u_007829,1,steps_reward,step_promo_default
p_00004059,2025-01-07 14:31:31,u_000637,3,steps_reward,step_promo_default
p_00099002,2025-01-07 14:31:33,u_000064,3,ad_reward,ad_watch_bonus
p_00068580,2025-01-07 14:31:36,u_010591,4,steps_reward,step_promo_default
p_00081520,2025-01-07 14:31:37,u_012599,4,steps_reward,step_promo_default
p_00043470,2025-01-07 14:31:37,u_006701,-1,steps_reward,step_promo_default
p_00042386,2025-01-07 14:31:45,u_006529,5,steps_reward,step_promo_default
p_00077229,2025-01-07 14:31:58,u_011922,2,steps_reward,step_promo_default
p_00040569,2025-01-07 14:32:03,u_006257,4,steps_reward,step_promo_default
p_00085873,2025-01-07 14:32:05,u_013274,5,steps_reward,step_promo_default
p_00013927,2025-01-07 14:32:11,u_002161,3,steps_reward,step_promo_default
p_00053606,2025-01-07 14:32:11,u_008252,3,steps_reward,step_promo_default
p_00051247,2025-01-07 14:32:13,u_007900,2,steps_reward,step_promo_default
p_00054394,2025-01-07 14:32:15,u_008378,5,steps_reward,step_promo_default
p_00011652,2025-01-07 14:32:16,u_001799,3,steps_reward,step_promo_default
p_00071919,2025-01-07 14:32:16,u_011115,5,steps_reward,step_promo_default
p_00003124,2025-01-07 14:32:28,u_000493,6,steps_reward,step_promo_default
p_00006131,2025-01-07 14:32:29,u_000953,3,steps_reward,step_promo_default
p_00078315,2025-01-07 14:32:35,u_012094,2,steps_reward,step_promo_default
p_00020133,2025-01-07 14:32:44,u_003111,4,steps_reward,step_promo_default
p_00091935,2025-01-07 14:32:45,u_014187,10,steps_reward,step_promo_default
p_00067579,2025-01-07 14:32:48,u_010450,3,steps_reward,step_promo_default
p_00049948,2025-01-07 14:32:50,u_007699,3,steps_reward,step_promo_default
p_00068965,2025-01-07 14:33:01,u_010656,3,steps_reward,step_promo_default
p_00091336,2025-01-07 14:33:02,u_014096,5,steps_reward,step_promo_default
p_00096394,2025-01-07 14:33:04,u_014884,3,steps_reward,step_promo_default
p_00022492,2025-01-07 14:33:17,u_003477,2,steps_reward,step_promo_default
p_00015694,2025-01-07 14:33:17,u_002436,3,steps_reward,step_promo_default
p_00106948,2025-01-07 14:33:19,u_002023,7,ad_reward,ad_watch_bonus
p_00107761,2025-01-07 14:33:19,u_014101,3,ad_reward,ad_watch_bonus
p_00066987,2025-01-07 14:33:21,u_010361,3,steps_reward,step_promo_default
p_00017436,2025-01-07 14:33:27,u_002704,-1,steps_reward,step_promo_default
p_00101278,2025-01-07 14:33:28,u_014420,12,ad_reward,ad_watch_bonus
p_00098763,2025-01-07 14:33:35,u_006266,10,ad_reward,ad_watch_bonus
p_00093453,2025-01-07 14:33:35,u_014427,3,steps_reward,step_promo_default
p_00076305,2025-01-07 14:33:36,u_011779,3,steps_reward,step_promo_default
p_00014362,2025-01-07 14:33:41,u_002229,3,steps_reward,step_promo_default
p_00093728,2025-01-07 14:33:41,u_014470,3,steps_reward,step_promo_default
p_00107496,2025-01-07 14:33:47,u_002172,10,ad_reward,ad_watch_bonus
p_00042920,2025-01-07 14:33:52,u_006613,3,steps_reward,step_promo_default
p_00045722,2025-01-07 14:33:55,u_007047,5,steps_reward,step_promo_default
p_00043064,2025-01-07 14:33:55,u_006631,2,steps_reward,step_promo_default
p_00099055,2025-01-07 14:34:00,u_010161,10,ad_reward,ad_watch_bonus
p_00094815,2025-01-07 14:34:01,u_014635,2,steps_reward,step_promo_default
p_00042716,2025-01-07 14:34:07,u_006581,5,steps_reward,step_promo_default
p_00053292,2025-01-07 14:34:12,u_008212,2,steps_reward,step_promo_default
p_00106640,2025-01-07 14:34:17,u_012326,12,ad_reward,ad_watch_bonus
p_00001149,2025-01-07 14:34:26,u_000191,3,steps_reward,step_promo_default
p_00018638,2025-01-07 14:34:41,u_002879,3,steps_reward,step_promo_default
p_00038433,2025-01-07 14:34:43,u_005917,5,steps_reward,step_promo_default
p_00061648,2025-01-07 14:34:45,u_009541,3,steps_reward,step_promo_default
p_00065710,2025-01-07 14:34:50,u_010161,4,steps_reward,step_promo_default
p_00066058,2025-01-07 14:34:54,u_010216,3,steps_reward,step_promo_default
p_00103527,2025-01-07 14:34:55,u_011046,7,ad_reward,ad_watch_bonus
p_00099669,2025-01-07 14:34:55,u_007304,12,ad_reward,ad_watch_bonus
p_00027833,2025-01-07 14:34:56,u_004306,-1,steps_reward,step_promo_default
p_00081807,2025-01-07 14:34:56,u_012642,5,steps_reward,step_promo_default
p_00070234,2025-01-07 14:35:05,u_010857,5,steps_reward,step_promo_default
p_00058064,2025-01-07 14:35:08,u_008960,3,steps_reward,step_promo_default
p_00086101,2025-01-07 14:35:16,u_013306,2,steps_reward,step_promo_default
p_00103168,2025-01-07 14:35:19,u_004395,5,ad_reward,ad_watch_bonus
p_00093052,2025-01-07 14:35:24,u_014363,-1,steps_reward,step_promo_default
p_00053647,2025-01-07 14:35:34,u_008257,3,steps_reward,step_promo_default
p_00011846,2025-01-07 14:35:44,u_001827,2,steps_reward,step_promo_default
p_00020643,2025-01-07 14:35:46,u_003187,2,steps_reward,step_promo_default
p_00097015,2025-01-07 14:35:53,u_014981,-1,steps_reward,step_promo_default
p_00098427,2025-01-07 14:36:02,u_004842,12,ad_reward,ad_watch_bonus
p_00101246,2025-01-07 14:36:05,u_009495,10,ad_reward,ad_watch_bonus
p_00017957,2025-01-07 14:36:06,u_002782,3,steps_reward,step_promo_default
p_00040763,2025-01-07 14:36:09,u_006287,3,steps_reward,step_promo_default
p_00092544,2025-01-07 14:36:11,u_014283,-1,steps_reward,step_promo_default
p_00021081,2025-01-07 14:36:14,u_003252,3,steps_reward,step_promo_default
p_00101216,2025-01-07 14:36:25,u_001758,5,ad_reward,ad_watch_bonus
p_00025508,2025-01-07 14:36:28,u_003955,2,steps_reward,step_promo_default
p_00017259,2025-01-07 14:36:35,u_002674,5,steps_reward,step_promo_default
p_00044254,2025-01-07 14:36:36,u_006822,3,steps_reward,step_promo_default
p_00021147,2025-01-07 14:36:37,u_003261,5,steps_reward,step_promo_default
p_00048274,2025-01-07 14:36:55,u_007434,5,steps_reward,step_promo_default
p_00007755,2025-01-07 14:36:55,u_001210,3,steps_reward,step_promo_default
p_00043550,2025-01-07 14:37:01,u_006713,3,steps_reward,step_promo_default
p_00038189,2025-01-07 14:37:04,u_005876,5,steps_reward,step_promo_default
p_00083282,2025-01-07 14:37:10,u_012877,3,steps_reward,step_promo_default
p_00072327,2025-01-07 14:37:11,u_011177,6,steps_reward,step_promo_default
p_00019483,2025-01-07 14:37:13,u_003008,10,steps_reward,step_promo_default
p_00054026,2025-01-07 14:37:15,u_008318,6,steps_reward,step_promo_default
p_00035281,2025-01-07 14:37:17,u_005433,3,steps_reward,step_promo_default
p_00057452,2025-01-07 14:37:19,u_008860,-1,steps_reward,step_promo_default
p_00036967,2025-01-07 14:37:19,u_005697,3,steps_reward,step_promo_default
p_00005164,2025-01-07 14:37:31,u_000808,-1,steps_reward,step_promo_default
p_00085418,2025-01-07 14:37:33,u_013211,3,steps_reward,step_promo_default
p_00008362,2025-01-07 14:37:36,u_001305,5,steps_reward,step_promo_default
p_00086201,2025-01-07 14:37:36,u_013324,-1,steps_reward,step_promo_default
p_00043632,2025-01-07 14:37:38,u_006724,2,steps_reward,step_promo_default
p_00071669,2025-01-07 14:37:42,u_011075,2,steps_reward,step_promo_default
p_00018751,2025-01-07 14:37:48,u_002896,5,steps_reward,step_promo_default
p_00037703,2025-01-07 14:37:51,u_005804,2,steps_reward,step_promo_default
p_00057972,2025-01-07 14:38:05,u_008946,5,steps_reward,step_promo_default
p_00010642,2025-01-07 14:38:10,u_001644,5,steps_reward,step_promo_default
p_00084255,2025-01-07 14:38:15,u_013028,5,steps_reward,step_promo_default
p_00010338,2025-01-07 14:38:18,u_001598,5,steps_reward,step_promo_default
p_00088924,2025-01-07 14:38:26,u_013733,-1,steps_reward,step_promo_default
p_00066017,2025-01-07 14:38:27,u_010211,-1,steps_reward,step_promo_default
p_00099401,2025-01-07 14:38:30,u_007842,10,ad_reward,ad_watch_bonus
p_00033495,2025-01-07 14:38:36,u_005167,-1,steps_reward,step_promo_default
p_00000216,2025-01-07 14:38:38,u_000038,5,steps_reward,step_promo_default
p_00011787,2025-01-07 14:38:40,u_001819,3,steps_reward,step_promo_default
p_00107749,2025-01-07 14:38:44,u_010118,3,ad_reward,ad_watch_bonus
p_00041067,2025-01-07 14:38:44,u_006335,2,steps_reward,step_promo_default
p_00070828,2025-01-07 14:38:44,u_010953,3,steps_reward,step_promo_default
p_00089552,2025-01-07 14:38:52,u_013829,3,steps_reward,step_promo_default
p_00096498,2025-01-07 14:38:56,u_014901,3,steps_reward,step_promo_default
p_00097448,2025-01-07 14:39:01,u_011007,5,ad_reward,ad_watch_bonus
p_00092379,2025-01-07 14:39:04,u_014257,2,steps_reward,step_promo_default
p_00023338,2025-01-07 14:39:05,u_003608,5,steps_reward,step_promo_default
p_00083007,2025-01-07 14:39:07,u_012832,3,steps_reward,step_promo_default
p_00097479,2025-01-07 14:39:11,u_010958,7,ad_reward,ad_watch_bonus
p_00001669,2025-01-07 14:39:12,u_000271,2,steps_reward,step_promo_default
p_00079743,2025-01-07 14:39:15,u_012316,5,steps_reward,step_promo_default
p_00003872,2025-01-07 14:39:16,u_000608,3,steps_reward,step_promo_default
p_00036242,2025-01-07 14:39:18,u_005586,3,steps_reward,step_promo_default
p_00098910,2025-01-07 14:39:20,u_000761,7,ad_reward,ad_watch_bonus
p_00085810,2025-01-07 14:39:21,u_013264,3,steps_reward,step_promo_default
p_00091110,2025-01-07 14:39:21,u_014061,3,steps_reward,step_promo_default
p_00085011,2025-01-07 14:39:22,u_013150,3,steps_reward,step_promo_default
p_00002936,2025-01-07 14:39:29,u_000466,-1,steps_reward,step_promo_default
p_00002112,2025-01-07 14:39:32,u_000337,3,steps_reward,step_promo_default
p_00066068,2025-01-07 14:39:35,u_010217,3,steps_reward,step_promo_default
p_00034915,2025-01-07 14:39:42,u_005381,-1,steps_reward,step_promo_default
p_00020732,2025-01-07 14:39:44,u_003200,5,steps_reward,step_promo_default
p_00035482,2025-01-07 14:39:45,u_005465,2,steps_reward,step_promo_default
p_00023098,2025-01-07 14:39:53,u_003570,2,steps_reward,step_promo_default
p_00010061,2025-01-07 14:39:54,u_001557,-1,steps_reward,step_promo_default
p_00041688,2025-01-07 14:39:57,u_006428,3,steps_reward,step_promo_default
p_00024852,2025-01-07 14:40:27,u_003850,2,steps_reward,step_promo_default
p_00034003,2025-01-07 14:40:28,u_005241,3,steps_reward,step_promo_default
p_00001654,2025-01-07 14:40:33,u_000269,3,steps_reward,step_promo_default
p_00071266,2025-01-07 14:40:34,u_011015,3,steps_reward,step_promo_default
p_00050155,2025-01-07 14:40:38,u_007731,2,steps_reward,step_promo_default
p_00089585,2025-01-07 14:40:44,u_013833,5,steps_reward,step_promo_default
p_00051362,2025-01-07 14:40:53,u_007920,7,steps_reward,step_promo_default
p_00089086,2025-01-07 14:40:54,u_013755,2,steps_reward,step_promo_default
p_00061241,2025-01-07 14:40:55,u_009471,5,steps_reward,step_promo_default
p_00003295,2025-01-07 14:40:55,u_000519,3,steps_reward,step_promo_default
p_00092102,2025-01-07 14:41:01,u_014210,3,steps_reward,step_promo_default
p_00094720,2025-01-07 14:41:18,u_014617,2,steps_reward,step_promo_default
p_00056949,2025-01-07 14:41:19,u_008779,-1,steps_reward,step_promo_default
p_00099109,2025-01-07 14:41:26,u_004557,10,ad_reward,ad_watch_bonus
p_00039186,2025-01-07 14:41:31,u_006033,3,steps_reward,step_promo_default
p_00006713,2025-01-07 14:41:33,u_001046,5,steps_reward,step_promo_default
p_00054425,2025-01-07 14:41:33,u_008382,3,steps_reward,step_promo_default
p_00063256,2025-01-07 14:41:35,u_009785,3,steps_reward,step_promo_default
p_00018991,2025-01-07 14:41:38,u_002935,2,steps_reward,step_promo_default
p_00075817,2025-01-07 14:41:38,u_011707,-1,steps_reward,step_promo_default
p_00030055,2025-01-07 14:41:50,u_004638,5,steps_reward,step_promo_default
p_00068922,2025-01-07 14:41:51,u_010646,5,steps_reward,step_promo_default
p_00026900,2025-01-07 14:41:53,u_004165,3,steps_reward,step_promo_default
p_00010693,2025-01-07 14:41:53,u_001652,3,steps_reward,step_promo_default
p_00088567,2025-01-07 14:41:53,u_013679,2,steps_reward,step_promo_default
p_00045794,2025-01-07 14:41:53,u_007059,2,steps_reward,step_promo_default
p_00030013,2025-01-07 14:41:55,u_004630,3,steps_reward,step_promo_default
p_00023825,2025-01-07 14:41:58,u_003685,-1,steps_reward,step_promo_default
p_00071167,2025-01-07 14:42:02,u_011003,3,steps_reward,step_promo_default
p_00050599,2025-01-07 14:42:10,u_007804,-1,steps_reward,step_promo_default
p_00098098,2025-01-07 14:42:13,u_002435,12,ad_reward,ad_watch_bonus
p_00035205,2025-01-07 14:42:15,u_005421,-1,steps_reward,step_promo_default
p_00056182,2025-01-07 14:42:19,u_008660,3,steps_reward,step_promo_default
p_00024035,2025-01-07 14:42:22,u_003721,5,steps_reward,step_promo_default
p_00085174,2025-01-07 14:42:25,u_013173,10,steps_reward,step_promo_default
p_00087292,2025-01-07 14:42:34,u_013494,-1,steps_reward,step_promo_default
p_00044939,2025-01-07 14:42:37,u_006921,5,steps_reward,step_promo_default
p_00043704,2025-01-07 14:42:40,u_006735,-1,steps_reward,step_promo_default
p_00083185,2025-01-07 14:42:50,u_012863,2,steps_reward,step_promo_default
p_00056115,2025-01-07 14:42:50,u_008646,3,steps_reward,step_promo_default
p_00094305,2025-01-07 14:42:51,u_014560,-1,steps_reward,step_promo_default
p_00047170,2025-01-07 14:42:54,u_007272,3,steps_reward,step_promo_default
p_00032746,2025-01-07 14:42:54,u_005049,3,steps_reward,step_promo_default
p_00087250,2025-01-07 14:42:55,u_013488,3,steps_reward,step_promo_default
p_00015146,2025-01-07 14:42:58,u_002345,-1,steps_reward,step_promo_default
p_00053324,2025-01-07 14:43:19,u_008217,-1,steps_reward,step_promo_default
p_00087762,2025-01-07 14:43:26,u_013562,3,steps_reward,step_promo_default
p_00096433,2025-01-07 14:43:27,u_014891,3,steps_reward,step_promo_default
p_00105750,2025-01-07 14:43:31,u_007371,10,ad_reward,ad_watch_bonus
p_00096658,2025-01-07 14:43:32,u_014928,3,steps_reward,step_promo_default
p_00003362,2025-01-07 14:43:35,u_000527,5,steps_reward,step_promo_default
p_00013393,2025-01-07 14:43:36,u_002077,3,steps_reward,step_promo_default
p_00082511,2025-01-07 14:43:40,u_012751,-1,steps_reward,step_promo_default
p_00074168,2025-01-07 14:43:48,u_011459,3,steps_reward,step_promo_default
p_00009009,2025-01-07 14:43:48,u_001401,3,steps_reward,step_promo_default
p_00022734,2025-01-07 14:44:20,u_003512,-1,steps_reward,step_promo_default
p_00027236,2025-01-07 14:44:21,u_004214,4,steps_reward,step_promo_default
p_00079376,2025-01-07 14:44:22,u_012260,2,steps_reward,step_promo_default
p_00047398,2025-01-07 14:44:22,u_007309,1,steps_reward,step_promo_default
p_00063443,2025-01-07 14:44:22,u_009812,2,steps_reward,step_promo_default
p_00043197,2025-01-07 14:44:25,u_006651,2,steps_reward,step_promo_default
p_00079634,2025-01-07 14:44:27,u_012302,3,steps_reward,step_promo_default
p_00099792,2025-01-07 14:44:32,u_006560,5,ad_reward,ad_watch_bonus
p_00087220,2025-01-07 14:44:32,u_013484,3,steps_reward,step_promo_default
p_00004169,2025-01-07 14:44:39,u_000653,3,steps_reward,step_promo_default
p_00027982,2025-01-07 14:44:39,u_004330,3,steps_reward,step_promo_default
p_00012551,2025-01-07 14:44:42,u_001946,3,steps_reward,step_promo_default
p_00060501,2025-01-07 14:44:49,u_009348,3,steps_reward,step_promo_default
p_00051331,2025-01-07 14:44:50,u_007915,3,steps_reward,step_promo_default
p_00078011,2025-01-07 14:44:59,u_012041,2,steps_reward,step_promo_default
p_00012144,2025-01-07 14:45:03,u_001877,3,steps_reward,step_promo_default
p_00037444,2025-01-07 14:45:06,u_005765,5,steps_reward,step_promo_default
p_00095801,2025-01-07 14:45:12,u_014790,2,steps_reward,step_promo_default
p_00053785,2025-01-07 14:45:19,u_008276,10,steps_reward,step_promo_default
p_00063514,2025-01-07 14:45:20,u_009821,-1,steps_reward,step_promo_default
p_00104754,2025-01-07 14:45:22,u_011455,10,ad_reward,ad_watch_bonus
p_00035073,2025-01-07 14:45:27,u_005400,3,steps_reward,step_promo_default
p_00067585,2025-01-07 14:45:27,u_010451,3,steps_reward,step_promo_default
p_00049743,2025-01-07 14:45:34,u_007664,5,steps_reward,step_promo_default
p_00099151,2025-01-07 14:45:35,u_005603,10,ad_reward,ad_watch_bonus
p_00030664,2025-01-07 14:45:49,u_004726,3,steps_reward,step_promo_default
p_00069132,2025-01-07 14:45:53,u_010684,3,steps_reward,step_promo_default
p_00097686,2025-01-07 14:45:55,u_003824,5,ad_reward,ad_watch_bonus
p_00069857,2025-01-07 14:45:59,u_010800,3,steps_reward,step_promo_default
p_00071254,2025-01-07 14:46:01,u_011013,5,steps_reward,step_promo_default
p_00037669,2025-01-07 14:46:02,u_005800,3,steps_reward,step_promo_default
p_00082956,2025-01-07 14:46:03,u_012821,2,steps_reward,step_promo_default
p_00082707,2025-01-07 14:46:07,u_012780,3,steps_reward,step_promo_default
p_00026038,2025-01-07 14:46:08,u_004031,5,steps_reward,step_promo_default
p_00025368,2025-01-07 14:46:09,u_003934,5,steps_reward,step_promo_default
p_00105128,2025-01-07 14:46:11,u_005459,5,ad_reward,ad_watch_bonus
p_00091767,2025-01-07 14:46:13,u_014163,5,steps_reward,step_promo_default
p_00001757,2025-01-07 14:46:21,u_000283,3,steps_reward,step_promo_default
p_00063006,2025-01-07 14:46:31,u_009751,3,steps_reward,step_promo_default
p_00090709,2025-01-07 14:46:33,u_013994,2,steps_reward,step_promo_default
p_00063876,2025-01-07 14:46:37,u_009873,3,steps_reward,step_promo_default
p_00084289,2025-01-07 14:46:46,u_013035,3,steps_reward,step_promo_default
p_00061483,2025-01-07 14:46:47,u_009511,2,steps_reward,step_promo_default
p_00048078,2025-01-07 14:46:51,u_007404,3,steps_reward,step_promo_default
