user_id,group,signup_date,country,baseline_steps_7d,steps_7d,reward_points_7d,ad_revenue_7d,is_retained_d7
u_002768,test,2024-11-29,US,4320,25959,52,2.59,0
u_010306,test,2024-12-27,JP,6632,44762,109,1.44,1
u_001102,control,2024-12-18,JP,4446,33800,55,0.89,1
u_008939,test,2024-11-09,KR,5227,34966,86,2.53,1
u_004016,test,2024-11-01,JP,5729,47549,86,3.28,1
u_007255,control,2024-12-03,KR,6732,59096,132,3.76,1
u_006168,test,2024-12-02,JP,5079,39294,74,3.45,0
u_014368,control,2024-11-13,KR,3498,24820,55,1.17,1
u_003002,control,2024-11-19,JP,3554,28846,47,1.23,0
u_013621,control,2024-12-24,JP,7896,59376,142,5.0,1
u_013421,test,2024-11-06,JP,6354,62701,117,2.05,0
u_009231,control,2024-11-17,KR,3568,24718,61,1.68,0
u_011983,test,2024-11-28,JP,6195,51111,86,2.6,1
u_001763,test,2024-12-14,KR,3729,30821,75,1.39,1
u_006599,control,2024-11-18,KR,6743,54925,87,2.45,1
u_006440,control,2024-12-27,KR,3280,28342,53,1.4,1
u_013352,control,2024-11-21,JP,7649,56970,87,2.0,1
u_011282,test,2024-11-07,JP,4597,45595,101,4.86,1
u_006394,test,2024-12-21,US,6508,48018,84,2.29,1
u_004843,control,2024-12-24,US,9364,83165,171,6.46,1
u_004505,test,2024-12-23,KR,3263,19784,44,1.85,0
u_010612,control,2024-11-27,KR,4346,31363,64,1.8,1
u_013087,control,2024-11-01,US,4735,40744,88,2.06,1
u_001659,test,2024-11-28,KR,4221,30346,74,1.83,1
u_005794,control,2024-11-18,KR,8878,74870,177,7.13,0
u_005135,test,2024-12-29,JP,8566,61589,129,5.02,1
u_001336,control,2024-11-05,KR,5978,45344,110,1.38,1
u_014402,control,2024-12-13,US,6270,54677,98,2.62,0
u_010855,test,2024-11-04,KR,6119,33863,50,2.37,1
u_009226,control,2024-11-30,KR,6575,46410,98,3.55,1
u_012419,test,2024-11-11,US,5706,34961,66,1.54,1
u_011085,control,2024-12-05,US,8527,60245,115,6.24,1
u_000603,control,2024-11-03,US,7563,62214,97,2.25,1
u_001961,test,2024-11-24,KR,4419,40080,99,3.8,1
u_008697,control,2024-11-12,US,5137,31680,71,3.08,0
u_012080,control,2024-12-05,KR,5219,26282,52,2.41,1
u_008139,test,2024-12-16,KR,4173,31894,75,3.37,0
u_008985,control,2024-11-09,KR,10043,68760,127,6.65,1
u_014007,control,2024-12-19,JP,3515,29608,47,2.7,1
u_010616,control,2024-12-19,KR,5704,41182,73,2.05,1
u_012993,test,2024-12-11,US,5142,38796,71,4.1,1
u_014055,test,2024-11-09,KR,8291,51864,82,2.38,1
u_004050,control,2024-12-24,JP,5117,34359,65,1.09,0
u_006693,test,2024-12-04,JP,8244,63704,136,5.14,1
u_000312,test,2024-12-15,JP,3036,25016,61,1.64,1
u_011824,control,2024-11-16,KR,6701,48390,91,5.13,1
u_000245,control,2024-12-19,KR,3733,26917,57,2.69,1
u_001854,test,2024-12-30,JP,3159,28428,60,1.25,0
u_001237,control,2024-11-20,KR,3622,29969,60,2.73,0
u_004192,test,2024-12-29,KR,5833,45441,87,4.8,1
u_004089,test,2024-11-29,JP,3252,24222,54,1.5,1
u_007234,test,2024-11-05,KR,4042,32530,77,3.43,0
u_001562,test,2024-12-02,KR,4835,43745,95,1.94,1
u_010042,test,2024-11-17,KR,4828,39156,93,1.21,1
u_001729,test,2024-12-19,KR,4600,38285,70,1.02,0
u_001310,control,2024-12-30,KR,4337,33470,56,2.43,0
u_007550,test,2024-12-26,KR,1638,12246,23,0.64,1
u_004116,test,2024-11-03,US,5186,37276,68,1.08,0
u_010224,test,2024-11-17,US,4286,30500,46,1.12,1
u_012512,test,2024-11-18,JP,8886,69097,118,6.26,1
u_014755,test,2024-12-06,JP,4947,33544,67,3.51,0
u_007931,control,2024-11-08,KR,1930,8914,20,0.31,0
u_006876,test,2024-11-25,JP,5298,47622,72,2.85,0
u_003500,test,2024-12-19,US,7896,49915,106,4.41,1
u_009880,test,2024-12-03,US,4672,42369,78,2.63,1
u_003844,test,2024-12-29,US,7664,48020,82,5.26,1
u_004438,test,2024-11-22,JP,4224,30188,61,2.11,1
u_013818,control,2024-12-26,KR,5339,45666,78,3.92,1
u_004219,control,2024-11-06,KR,6679,39028,74,2.59,1
u_008441,test,2024-11-27,KR,8552,67109,136,4.77,1
u_010602,test,2024-12-26,US,5437,48352,114,3.6,1
u_000537,control,2024-12-23,KR,7013,43058,105,2.82,1
u_006016,control,2024-11-22,US,6244,48913,112,2.93,1
u_000765,test,2024-12-18,JP,6240,38023,69,1.42,1
u_012682,control,2024-11-11,JP,7391,55101,122,5.58,1
u_014843,control,2024-12-31,US,3870,34985,54,3.66,1
u_005249,test,2024-12-04,KR,3274,22842,39,0.6,0
u_014427,test,2024-12-14,KR,8629,73268,149,7.78,0
u_004293,control,2024-11-03,KR,3540,21079,46,1.09,1
u_005726,control,2024-11-21,US,1144,8699,19,0.76,0
u_000033,control,2024-12-02,KR,4434,34919,52,1.58,0
u_014020,test,2024-11-06,JP,5429,37333,78,3.22,1
u_003404,control,2024-11-05,KR,6582,48496,75,4.64,1
u_005916,control,2024-12-11,KR,8688,53065,117,2.68,0
u_013215,control,2024-12-03,JP,4745,33690,82,1.15,1
u_001226,test,2024-11-29,KR,7282,66909,153,6.81,1
u_008761,control,2024-11-21,KR,6363,47267,106,3.13,1
u_003854,control,2024-11-15,US,5902,36247,64,2.91,0
u_005077,test,2024-12-21,KR,5546,33486,58,2.75,1
u_001470,control,2024-11-12,US,6411,56434,125,4.09,1
u_013357,test,2024-11-09,KR,5968,47880,105,2.56,0
u_008974,test,2024-11-20,US,5565,47682,104,1.33,1
u_009697,test,2024-11-23,JP,3504,26588,54,0.94,0
u_013065,test,2024-12-13,KR,5100,31186,59,3.26,0
u_006050,control,2024-11-28,KR,2107,16593,31,0.43,0
u_014740,control,2024-12-24,US,5307,44192,97,3.79,1
u_002549,test,2024-11-01,KR,6104,54422,130,5.2,1
u_010934,test,2024-11-22,KR,7770,57013,141,3.09,0
u_000262,test,2024-11-03,KR,4231,35095,81,2.05,0
u_007091,control,2024-12-09,JP,4733,38492,64,2.17,1
u_001358,test,2024-12-21,KR,3343,24616,42,0.72,0
u_002304,control,2024-11-24,KR,4202,21813,39,0.64,0
u_008681,control,2024-12-09,JP,4681,24074,50,1.14,0
u_001560,control,2024-11-10,KR,9273,66157,128,2.19,1
u_002198,control,2024-11-29,KR,5252,34363,67,0.88,0
u_007246,control,2024-11-01,KR,6444,42047,65,2.55,1
u_006611,control,2024-12-25,KR,6380,40564,84,4.21,1
u_005382,control,2024-12-22,JP,5673,39308,65,3.93,1
u_014160,test,2024-12-04,KR,5999,46202,93,3.21,1
u_013098,control,2024-12-17,JP,5742,38510,94,1.66,1
u_007438,test,2024-11-15,KR,4480,39338,72,2.68,1
u_008595,test,2024-11-09,JP,4971,34590,59,3.18,1
u_010482,control,2024-12-24,KR,8151,73149,116,3.68,1
u_011946,test,2024-11-14,US,9355,89069,174,8.31,1
u_003915,test,2024-11-04,JP,3051,26335,62,1.18,1
u_003846,control,2024-12-26,JP,5466,41188,89,3.2,1
u_014894,control,2024-12-18,KR,6901,45469,71,2.51,1
u_013435,test,2024-12-08,US,2510,15862,33,0.84,1
u_013445,control,2024-12-26,US,3720,29640,70,2.61,0
u_000488,control,2024-12-21,KR,5644,42151,72,2.96,0
u_001764,test,2024-11-12,JP,3184,22837,50,2.25,0
u_007789,control,2024-12-22,KR,3108,16124,24,0.71,1
u_012957,control,2024-12-11,US,5761,31297,59,2.39,0
u_010538,test,2024-12-30,US,4930,40564,75,2.07,1
u_014753,control,2024-11-18,US,5111,29398,57,2.05,1
u_014903,test,2024-12-31,KR,5639,30500,73,1.15,0
u_003948,control,2024-12-29,KR,4048,25457,56,1.07,1
u_000951,control,2024-12-29,KR,4277,28641,47,1.23,1
u_004911,control,2024-11-22,JP,3134,18157,43,1.38,0
u_005692,test,2024-11-04,KR,4581,28277,49,2.01,0
u_012511,control,2024-11-11,KR,6573,54870,109,5.47,0
u_008312,control,2024-11-02,KR,2971,18246,32,1.77,0
u_011283,test,2024-12-23,KR,3504,25557,54,0.79,0
u_012491,control,2024-12-16,JP,7559,58529,117,5.72,1
u_000177,control,2024-11-13,KR,6716,36404,73,1.22,0
u_014280,test,2024-11-18,JP,5731,47928,73,4.23,1
u_007313,control,2024-11-06,JP,7339,63058,139,4.33,1
u_007077,control,2024-12-17,JP,3711,26026,63,1.72,0
u_002060,control,2024-12-22,JP,5332,33108,55,1.88,1
u_010271,control,2024-11-07,JP,3892,27326,57,2.33,1
u_004767,test,2024-11-20,KR,5453,46741,93,3.59,1
u_004127,control,2024-12-26,JP,3535,21933,33,1.89,0
u_007028,control,2024-12-18,KR,3778,29049,50,1.89,1
u_000161,test,2024-11-19,KR,5201,39846,89,1.92,1
u_014544,control,2024-11-28,US,6400,31587,61,2.18,1
u_010148,test,2024-12-04,JP,6238,51626,112,4.54,1
u_011747,control,2024-12-12,JP,5941,43107,87,3.55,0
u_008979,control,2024-12-10,KR,5443,38869,88,2.16,1
u_005000,test,2024-12-26,KR,8293,51221,97,5.61,1
u_007593,test,2024-11-21,KR,5763,55506,99,5.85,1
u_001051,control,2024-12-21,JP,6312,54102,127,1.56,0
u_007685,test,2024-11-05,KR,7066,66243,156,6.25,1
u_004637,test,2024-12-17,KR,5438,37305,75,1.87,1
u_003390,test,2024-11-23,US,6809,54671,98,2.52,0
u_008578,test,2024-12-17,KR,7197,61265,97,1.7,1
u_013420,control,2024-12-21,KR,4362,30817,56,2.25,0
u_010377,test,2024-11-29,US,6790,53618,100,2.14,1
u_000616,control,2024-12-09,KR,3517,27008,62,1.02,0
u_004086,test,2024-11-26,KR,482,2411,4,0.26,0
u_007152,control,2024-11-30,KR,5258,38598,66,1.99,1
u_007730,control,2024-12-13,US,1786,14486,24,1.02,0
u_014205,control,2024-11-27,KR,5412,39534,90,2.05,1
u_001062,control,2024-11-11,US,3998,28955,50,0.99,1
u_005015,control,2024-11-29,JP,7393,57397,112,2.15,1
u_011631,test,2024-12-15,JP,4848,45039,71,2.18,1
u_014897,test,2024-12-26,US,6322,63386,155,2.99,1
u_000257,test,2024-11-27,JP,5149,38821,88,3.44,1
u_001454,control,2024-11-23,KR,8018,48239,120,5.12,1
u_011547,test,2024-11-12,JP,2050,16884,39,1.18,0
u_004069,control,2024-12-03,KR,5953,45226,79,1.81,1
u_012094,control,2024-11-06,KR,6900,54391,134,2.25,1
u_014429,control,2024-12-23,KR,9060,55896,84,6.14,0
u_014667,test,2024-12-12,KR,4954,37439,73,3.25,1
u_007555,test,2024-11-08,KR,5106,45551,100,1.34,1
u_002117,test,2024-12-25,JP,5518,31140,62,2.56,0
u_014432,control,2024-12-10,US,9331,62236,99,6.74,1
u_009717,test,2024-11-24,KR,8119,78442,165,3.05,0
u_010665,test,2024-11-14,JP,4068,32603,49,3.41,1
u_013391,test,2024-12-09,KR,5922,43464,70,2.96,1
u_001850,test,2024-11-18,US,7199,37758,87,3.14,0
u_012555,test,2024-11-02,US,6056,42048,91,4.6,1
u_013669,test,2024-11-06,KR,4185,38589,91,1.39,0
u_005900,test,2024-11-14,KR,4834,41380,97,2.53,1
u_010179,control,2024-12-05,KR,9049,52543,86,4.44,1
u_002796,test,2024-11-30,KR,6797,49057,113,4.99,1
u_009976,test,2024-11-12,KR,5006,37130,58,3.11,1
u_005210,test,2024-11-03,JP,6174,51212,119,4.41,1
u_012372,control,2024-11-18,JP,6031,46129,76,3.4,1
u_007591,control,2024-11-02,US,9597,78419,136,5.95,0
u_010634,test,2024-12-10,JP,6850,58326,126,4.42,1
u_004097,test,2024-12-01,KR,5621,38932,62,2.54,1
u_001331,test,2024-12-24,KR,6077,41771,72,4.43,1
u_008894,control,2024-12-16,US,5664,37626,83,2.21,1
u_008747,control,2024-11-13,KR,7111,42250,90,2.94,1
u_009795,test,2024-11-12,KR,3749,28788,43,2.79,1
u_006405,control,2024-12-12,JP,6518,49763,83,4.25,1
u_000330,test,2024-11-30,US,2874,22777,41,2.43,0
u_012735,control,2024-11-04,KR,7967,54833,86,3.79,1
u_002039,test,2024-12-04,US,4077,34914,79,3.52,1
u_011868,test,2024-12-14,KR,3526,25159,61,2.16,0
u_011338,test,2024-12-20,KR,6814,60927,128,2.16,1
u_011399,test,2024-11-18,JP,4873,35442,84,3.3,1
u_000448,control,2024-11-16,KR,3947,25098,41,2.02,1
u_006742,control,2024-11-06,KR,5260,49832,106,1.88,1
u_008138,test,2024-11-27,KR,6086,54273,118,3.2,0
u_007565,test,2024-12-21,JP,5192,38564,65,4.15,1
u_003759,test,2024-12-25,US,4874,33949,72,1.81,1
u_009967,control,2024-12-16,KR,5499,45875,113,3.21,1
u_004287,control,2024-11-18,US,8503,46567,80,1.96,1
u_007814,control,2024-11-15,KR,5758,42461,83,3.35,1
u_012514,control,2024-12-10,KR,5897,45281,96,2.78,1
u_001040,control,2024-11-05,KR,3171,18863,31,1.57,1
u_010168,control,2024-12-04,KR,4295,28168,64,2.47,0
u_008256,test,2024-11-20,US,5367,46278,74,1.93,1
u_007320,control,2024-12-22,KR,6278,41870,63,2.1,1
u_013302,test,2024-11-14,KR,5575,46236,112,3.8,1
u_003626,test,2024-12-14,JP,6106,44895,93,4.22,1
u_011109,control,2024-12-26,KR,4227,28486,62,0.83,1
u_003050,control,2024-11-26,US,5354,46938,99,1.34,1
u_001679,test,2024-11-20,KR,2901,13194,31,1.05,0
u_000038,control,2024-12-22,US,6146,47344,105,2.5,1
u_012217,control,2024-12-19,JP,7146,44595,90,1.33,1
u_013224,test,2024-12-27,US,4576,41033,89,1.94,1
u_000360,test,2024-12-02,KR,4198,42405,85,1.43,1
u_000942,test,2024-11-27,JP,6460,47232,77,3.03,1
u_010972,test,2024-11-30,JP,4941,39948,93,1.5,1
u_009356,test,2024-12-07,JP,4847,35009,62,2.4,0
u_014906,control,2024-12-18,KR,7031,47018,79,2.42,1
u_010026,test,2024-11-11,JP,3714,27992,44,0.73,1
u_002886,control,2024-11-13,US,4179,29327,44,2.17,1
u_003799,control,2024-12-16,KR,4433,33587,80,3.3,0
u_006971,control,2024-12-29,US,8167,45503,99,1.62,0
u_010053,test,2024-12-02,JP,8799,85071,203,3.51,1
u_014262,test,2024-12-10,US,6075,43220,74,2.49,0
u_013456,test,2024-12-15,KR,5060,32238,50,2.13,1
u_014118,test,2024-11-20,KR,4820,31021,53,1.14,1
u_014554,test,2024-11-26,US,6329,43524,65,3.11,0
u_009830,test,2024-12-20,KR,3304,28299,54,1.11,1
u_002745,test,2024-11-24,JP,5975,42130,84,4.12,0
u_011759,control,2024-12-25,JP,6007,35120,86,3.42,0
u_009068,control,2024-11-07,US,5023,32941,72,1.12,0
u_000775,control,2024-11-19,US,5976,52946,125,1.85,1
u_006142,test,2024-12-04,US,5601,39843,95,1.28,1
u_011913,test,2024-11-30,KR,5463,42982,88,2.12,1
u_003603,control,2024-12-19,JP,4205,33463,64,3.22,0
u_010423,test,2024-12-28,KR,1967,16578,38,1.09,1
u_007881,control,2024-12-17,KR,5883,41905,71,4.6,1
u_004290,control,2024-11-30,KR,5057,34410,80,1.53,1
u_002908,control,2024-11-26,JP,8179,55355,96,3.58,0
u_010742,test,2024-12-10,US,6673,56341,129,4.89,1
u_007947,control,2024-11-18,US,4833,36026,58,3.23,0
u_001167,test,2024-11-06,KR,2636,18544,27,0.68,0
u_000074,test,2024-12-05,JP,6332,44663,68,4.54,0
u_003746,test,2024-12-22,US,2705,18266,42,1.63,0
u_008494,test,2024-11-03,US,7711,48631,120,2.55,1
u_004973,test,2024-11-03,JP,7180,57358,137,5.44,1
u_000172,control,2024-11-01,KR,5310,36232,86,3.94,0
u_010741,test,2024-12-30,KR,6010,44994,102,4.74,1
u_006307,test,2024-12-06,US,5368,45989,112,4.09,1
u_010777,control,2024-12-15,KR,5577,47341,75,4.14,1
u_010591,test,2024-11-21,US,3227,31529,65,3.25,1
u_002576,test,2024-12-09,KR,5567,49150,103,1.79,0
u_011041,control,2024-12-04,US,1514,14151,35,1.32,1
u_001909,test,2024-11-24,US,5224,43124,78,1.65,1
u_005212,control,2024-12-12,KR,5174,24649,48,1.0,0
u_003974,test,2024-11-17,JP,5790,53294,130,4.75,1
u_000927,control,2024-12-07,KR,690,6662,13,0.47,0
u_013664,control,2024-12-03,KR,3156,19905,32,1.84,1
u_014111,control,2024-12-16,KR,4812,35174,86,1.51,0
u_006901,test,2024-11-22,US,10552,91342,178,7.65,1
u_000254,control,2024-12-19,KR,4034,34666,61,0.9,0
u_014035,control,2024-11-21,US,3782,30082,72,1.86,1
u_005818,test,2024-12-27,US,6281,48933,76,2.22,1
u_000431,test,2024-12-10,KR,10872,73113,128,2.35,1
u_007809,control,2024-11-06,KR,8046,45961,105,1.86,0
u_008537,control,2024-11-22,KR,7206,51692,91,3.85,1
u_006780,control,2024-11-20,KR,3966,31055,48,2.29,0
u_012908,control,2024-12-08,JP,6000,44521,76,1.57,1
u_012764,test,2024-11-14,JP,5351,50265,123,4.38,1
u_000279,control,2024-12-08,JP,6075,50074,79,2.45,0
u_011422,test,2024-12-03,KR,6683,50372,91,3.59,1
u_012751,test,2024-11-07,JP,5064,35307,82,3.45,1
u_007370,test,2024-12-16,KR,5871,40315,63,1.79,0
u_012719,test,2024-12-10,US,4218,35602,63,2.5,1
u_014521,test,2024-12-11,US,4513,39964,67,2.91,1
u_001357,test,2024-11-28,KR,3577,26226,46,2.2,0
u_011134,test,2024-12-01,JP,6236,58223,100,4.96,1
u_000879,control,2024-12-21,KR,9852,63683,124,3.31,1
u_003325,test,2024-12-19,US,5010,28808,49,1.17,1
u_005572,control,2024-12-26,JP,2949,18168,33,1.23,1
u_002110,control,2024-12-06,KR,3382,27827,57,2.83,1
u_011601,control,2024-11-26,KR,8959,56843,97,4.07,1
u_010478,control,2024-11-23,KR,6499,46514,84,3.31,1
u_013091,test,2024-12-29,KR,6846,50877,80,5.57,1
u_012160,test,2024-12-11,KR,6259,51718,117,3.91,1
u_008865,test,2024-12-18,JP,6778,50176,78,3.58,0
u_004282,control,2024-11-27,US,5483,45602,77,4.02,1
u_000818,control,2024-12-21,KR,7655,46726,114,2.19,1
u_001595,control,2024-12-22,KR,8745,74743,139,7.32,0
u_002395,control,2024-11-27,JP,6639,53886,122,4.23,0
u_003678,test,2024-11-24,KR,6047,30760,72,2.32,0
u_010702,control,2024-11-24,KR,3886,31551,69,3.17,1
u_003831,test,2024-11-04,JP,6661,42236,66,1.09,1
u_005763,control,2024-12-08,JP,5153,44357,105,1.97,1
u_010108,control,2024-11-07,JP,5924,42638,81,2.29,0
u_011809,test,2024-12-20,JP,7791,54732,107,5.15,1
u_005893,test,2024-12-21,JP,2670,19829,38,0.67,0
u_004078,test,2024-12-03,KR,3387,22736,46,2.26,0
u_004469,control,2024-11-13,US,4605,31284,50,3.13,0
u_011082,control,2024-12-10,KR,8180,66786,147,2.13,0
u_000627,test,2024-11-04,JP,3025,28630,45,1.61,1
u_013432,control,2024-12-07,JP,7016,44562,103,4.4,1
u_006218,control,2024-11-22,US,3876,23035,39,1.73,1
u_002096,control,2024-11-17,KR,5998,28115,55,2.87,1
u_010643,test,2024-11-09,JP,5384,45364,95,2.79,1
u_012710,control,2024-11-01,KR,5689,35453,69,3.15,1
u_001762,control,2024-12-25,KR,6604,46754,103,2.01,0
u_003248,control,2024-11-03,KR,7100,54031,116,3.61,1
u_002319,test,2024-12-17,US,5814,49417,118,4.62,0
u_005531,test,2024-12-01,JP,2425,20218,34,1.94,1
u_001218,control,2024-11-22,KR,3111,19994,33,0.56,0
u_006124,control,2024-11-27,US,4983,33997,51,3.08,1
u_008659,control,2024-11-06,US,5848,43694,86,2.84,1
u_007797,test,2024-12-29,US,7897,56835,134,4.22,0
u_007574,control,2024-11-17,KR,4566,31638,68,1.77,0
u_005631,control,2024-12-26,KR,4744,32907,55,2.96,1
u_006018,test,2024-11-19,JP,6372,52838,109,2.57,1
u_004630,control,2024-11-27,KR,8507,57006,108,4.67,1
u_007165,test,2024-12-24,JP,4594,39621,84,1.91,0
u_002679,control,2024-12-19,KR,5416,46418,100,2.33,0
u_007734,test,2024-12-05,KR,7501,68324,125,1.76,1
u_013535,control,2024-11-11,US,5130,36066,87,3.57,1
u_008371,test,2024-12-14,KR,4211,33277,74,1.6,0
u_008591,control,2024-12-03,KR,4807,34153,59,2.78,0
u_013365,control,2024-12-04,KR,5861,37694,65,3.12,1
u_001581,test,2024-12-25,KR,5326,40375,95,2.0,1
u_010021,test,2024-12-30,KR,6458,56875,123,1.92,0
u_000735,control,2024-12-29,JP,7693,53211,122,1.57,1
u_003687,control,2024-12-12,KR,3484,26439,55,0.93,1
u_002134,control,2024-11-11,JP,5269,38677,89,3.69,0
u_007746,control,2024-11-26,KR,6503,34312,54,1.21,0
u_009939,test,2024-11-19,KR,3982,32751,53,1.01,1
u_004325,control,2024-11-24,US,5630,36663,71,2.01,1
u_014247,test,2024-12-31,KR,4392,27385,49,2.9,0
u_013698,test,2024-12-06,US,4363,44724,92,4.41,0
u_004735,test,2024-11-08,US,4826,29211,44,1.81,1
u_008243,control,2024-12-06,JP,4091,32355,71,2.36,1
u_009871,control,2024-11-13,KR,6607,43555,103,1.18,1
u_009666,control,2024-12-12,JP,5415,37539,91,2.67,1
u_014760,control,2024-11-24,KR,4290,29792,63,1.22,1
u_007071,control,2024-11-05,KR,3122,20147,35,0.92,0
u_007478,test,2024-12-27,JP,5906,46145,78,2.31,1
u_004883,test,2024-11-07,JP,5287,38297,69,2.04,1
u_014006,test,2024-12-18,KR,6340,37540,67,3.51,1
u_011777,test,2024-11-20,KR,2384,19691,48,0.93,1
u_007141,test,2024-11-07,JP,3794,26678,62,1.07,1
u_014558,control,2024-11-12,KR,3423,19415,37,1.13,0
u_007401,control,2024-11-12,US,2453,20491,43,1.71,0
u_000028,test,2024-12-07,KR,3149,28686,65,2.8,0
u_008750,control,2024-11-18,KR,3840,28330,44,2.69,1
u_003382,test,2024-11-05,KR,7027,45195,68,4.68,0
u_009378,control,2024-11-26,KR,3603,27552,68,0.97,1
u_003770,control,2024-11-29,US,5035,45106,108,3.43,0
u_014184,control,2024-11-21,JP,5035,26933,54,1.21,0
u_013651,control,2024-11-28,US,2231,16945,37,1.57,1
u_003476,control,2024-12-03,JP,1251,6468,15,0.52,0
u_000854,test,2024-12-25,KR,7627,48152,88,4.43,0
u_010214,control,2024-11-04,US,5415,40591,83,3.23,1
u_012660,test,2024-12-08,JP,8035,64619,106,6.28,1
u_013284,test,2024-12-04,KR,4484,27664,46,1.0,0
u_003026,test,2024-11-17,US,7130,44079,76,4.75,1
u_006946,test,2024-11-19,KR,6296,36322,89,2.18,1
u_007464,test,2024-11-05,JP,4128,34361,78,3.01,1
u_007678,test,2024-11-20,JP,5188,43097,92,2.09,1
u_008896,control,2024-12-02,JP,5662,35979,82,3.37,1
u_009080,control,2024-12-20,JP,6886,50671,113,2.32,1
u_002017,control,2024-11-03,JP,6254,45124,88,2.14,0
u_011157,control,2024-12-11,KR,4299,27396,53,1.65,1
u_011675,control,2024-12-30,KR,7733,51212,101,4.63,1
u_001894,control,2024-11-11,US,3352,25147,50,0.92,1
u_013371,control,2024-11-19,JP,5887,35397,67,2.07,1
u_003835,control,2024-11-02,US,5962,39959,85,1.42,1
u_011698,test,2024-11-07,KR,7620,61552,143,2.24,1
u_004040,test,2024-12-29,KR,6529,53326,98,4.81,1
u_013627,test,2024-12-13,KR,5927,39738,67,3.63,1
u_002675,control,2024-12-11,KR,4119,28386,58,1.23,0
u_008084,control,2024-11-10,KR,4037,32299,51,2.95,0
u_013726,test,2024-11-22,JP,6628,30482,61,2.67,0
u_014993,control,2024-12-12,US,4948,38640,86,1.33,1
u_012436,test,2024-11-20,KR,8385,70114,135,2.3,1
u_003465,test,2024-12-29,JP,5245,47100,103,2.98,1
u_012568,control,2024-11-21,KR,2040,13272,27,0.88,1
u_003765,control,2024-12-09,KR,4577,35755,53,2.5,1
u_010575,control,2024-12-31,KR,2942,12412,29,0.62,0
u_013635,control,2024-12-22,JP,2000,11791,26,0.54,0
u_008331,control,2024-11-28,KR,6006,39556,61,1.33,1
u_002194,test,2024-11-01,JP,5860,45372,111,2.06,1
u_004892,test,2024-11-26,KR,2477,15894,25,1.01,0
u_000608,control,2024-11-13,KR,4098,29526,56,2.47,0
u_012727,control,2024-12-25,KR,7220,52388,115,2.79,0
u_008923,control,2024-11-01,KR,9821,77376,158,7.1,0
u_011546,test,2024-11-06,KR,5714,46078,110,4.56,0
u_003099,test,2024-12-06,US,1561,13380,23,0.6,1
u_008418,control,2024-11-27,KR,4167,25447,47,1.17,0
u_006570,control,2024-11-15,KR,4587,39139,61,2.76,0
u_001238,test,2024-12-18,JP,4111,32718,53,2.16,0
u_008361,control,2024-11-06,KR,6328,55324,99,5.23,1
u_004478,control,2024-12-25,KR,7368,36607,73,3.36,1
u_003774,control,2024-12-13,KR,7267,57049,101,3.66,1
u_003960,control,2024-11-07,KR,3907,26428,48,2.34,1
u_008860,control,2024-12-14,KR,3324,32288,77,3.3,0
u_001287,test,2024-12-13,US,4484,40210,92,3.58,1
u_012482,test,2024-11-06,JP,3878,26111,56,0.98,1
u_011014,control,2024-11-22,US,4957,42538,72,2.65,0
u_001447,test,2024-12-19,JP,4335,32105,62,1.73,1
u_008643,test,2024-12-27,KR,2836,22547,36,0.76,1
u_000986,control,2024-12-26,KR,3575,29142,67,1.29,1
u_000829,control,2024-12-08,KR,6041,38357,90,3.92,0
u_008234,test,2024-12-24,KR,6389,47117,71,5.11,1
u_006448,test,2024-11-04,KR,1740,16779,40,1.3,0
u_007336,control,2024-11-04,US,5596,31950,77,2.87,1
u_010425,control,2024-11-02,KR,6038,34798,67,1.52,0
u_013137,test,2024-12-31,JP,5812,34699,52,1.39,1
u_007096,test,2024-12-01,KR,5596,33579,61,1.32,1
u_009484,test,2024-11-16,KR,5134,43791,106,4.79,1
u_008245,test,2024-11-29,JP,6823,53412,103,2.63,1
u_011871,control,2024-11-30,KR,6962,52057,85,2.0,1
u_006282,control,2024-12-01,JP,3966,23203,40,0.79,0
u_007422,control,2024-12-12,KR,3511,20366,50,1.29,1
u_003834,control,2024-12-14,JP,4762,34289,84,1.18,0
u_012797,test,2024-12-23,JP,4786,34082,76,2.85,1
u_012486,test,2024-12-06,JP,6845,60621,129,1.57,1
u_006173,test,2024-11-19,KR,3789,27078,56,1.06,0
u_013521,test,2024-12-13,JP,5621,53590,108,3.57,1
u_005853,control,2024-12-19,KR,3426,27334,44,1.22,0
u_011303,test,2024-12-08,KR,3682,39671,85,2.01,0
